stock_code,description,revenue,quantity,orders,customers
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,11596.93,2841,474,228
20969,RED FLORAL FELTCRAFT SHOULDER BAG,11574.61,3092,615,285
23300,GARDENERS KNEELING PAD CUP OF TEA ,11554.39,6657,765,351
22804,CANDLEHOLDER PINK HANGING HEART,11536.640000000001,4041,602,325
21326,AGED GLASS SILVER T-LIGHT HOLDER,11527.560000000001,17668,654,307
22791,T-LIGHT GLASS FLUTED ANTIQUE,11519.69,9268,446,226
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,11506.390000000001,2342,372,216
48185,DOOR MAT FAIRY CAKE,11503.83,1725,389,183
85042,ANTIQUE LILY FAIRY LIGHTS,11477.16,2526,354,146
22508,DOORSTOP RETROSPOT HEART,11464.45,2854,705,400
22663,JUMBO BAG DOLLY GIRL DESIGN,11398.99,5730,691,268
21260,FIRST AID TIN,11367.18,3451,541,305
23581,JUMBO BAG PAISLEY PARK,11357.07,4898,342,230
22637,PIGGY BANK RETROSPOT ,11320.92,4411,629,330
22151,PLACE SETTING WHITE HEART,11276.73,26647,723,361
21172,PARTY METAL SIGN ,11271.31,7609,979,420
22367,CHILDRENS APRON SPACEBOY DESIGN,11266.35,5687,862,451
21429,RED GINGHAM ROSE JEWELLERY BOX,11221.949999999999,6289,1016,419
22468,BABUSHKA LIGHTS STRING OF 10,11190.3,1678,419,196
15056P,EDWARDIAN PARASOL PINK,11137.87,2160,353,186
22649,STRAWBERRY FAIRY CAKE TEAPOT,11109.68,2220,529,198
22988,SOLDIERS EGG CUP ,11105.67,9251,454,207
22417,PACK OF 60 SPACEBOY CAKE CASES,11097.2,21337,1108,521
47591D,PINK FAIRY CAKE CHILDRENS APRON,11079.72,5940,756,393
22795,SWEETHEART RECIPE BOOK STAND,11056.86,1574,504,227
22620,4 TRADITIONAL SPINNING TOPS,11053.05,8166,846,449
22838,3 TIER CAKE TIN RED AND CREAM,11035.71,757,284,179
22191,IVORY DINER WALL CLOCK,11027.65,1314,517,283
21922,UNION STRIPE WITH FRINGE  HAMMOCK,11008.53,1418,395,204
22844,VINTAGE CREAM DOG FOOD CONTAINER,10963.34,1152,498,221
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,10963.29,5658,506,208
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,10939.25,7664,558,292
22968,ROSE COTTAGE KEEPSAKE BOX ,10936.27,1101,320,183
47599A,PINK PARTY BAGS,10933.210000000001,5807,372,202
21868,POTTING SHED TEA MUG,10913.25,8868,910,377
21844,RED RETROSPOT MUG,10886.53,3859,358,195
20828,GLITTER BUTTERFLY CLIPS,10863.98,4393,612,261
22130,PARTY CONE CHRISTMAS DECORATION ,10854.509999999998,9554,432,301
21907,I'M ON HOLIDAY METAL SIGN,10822.12,5142,775,381
22198,LARGE POPCORN HOLDER ,10778.8,6147,607,213
37370,RETRO COFFEE MUGS ASSORTED,10763.87,7098,508,184
22834,HAND WARMER BABUSHKA DESIGN,10741.58,6577,600,297
23209,LUNCH BAG VINTAGE DOILY ,10737.8,6512,608,319
22668,PINK BABY BUNTING,10720.4,3520,585,296
22768,FAMILY PHOTO FRAME CORNICE,10689.519999999999,1120,381,243
22694,WICKER STAR ,10610.6,4713,866,484
21210,SET OF 72 RETROSPOT PAPER  DOILIES,10590.39,7303,613,314
22667,RECIPE BOX RETROSPOT ,10571.95,3773,703,340
22274,FELTCRAFT DOLL EMILY,10570.970000000001,3699,664,344
21524,DOOR MAT SPOTTY HOME SWEET HOME,10563.06,1773,287,170
21155,RED RETROSPOT PEG BAG,10547.5,3764,619,248
22655,VINTAGE RED KITCHEN CABINET,10524.5,64,63,46
21624,VINTAGE UNION JACK DOORSTOP,10512.4,1746,406,281
23209,LUNCH BAG DOILEY PATTERN ,10495.59,6547,496,290
48111,DOOR MAT 3 SMILEY CATS,10445.77,1816,287,125
21890,S/6 WOODEN SKITTLES IN COTTON BAG,10421.4,3480,554,336
21974,SET OF 36 PAISLEY FLOWER DOILIES,10420.699999999999,6906,819,355
22179,SET 10 LIGHTS NIGHT OWL,10416.98,1504,406,165
22812,PACK 3 BOXES CHRISTMAS PANNETONE,10406.0,4762,443,266
22302,COFFEE MUG PEARS  DESIGN,10398.1,4889,406,213
21982,PACK OF 12 SUKI TISSUES ,10385.05,32049,720,335
21833,CAMOUFLAGE LED TORCH,10384.17,6049,454,211
22064,PINK DOUGHNUT TRINKET POT ,10371.41,6470,732,213
21086,SET/6 RED SPOTTY PAPER CUPS,10359.17,15866,847,312
23208,LUNCH BAG VINTAGE LEAF DESIGN,10332.06,6235,672,305
21121,SET/10 RED POLKADOT PARTY CANDLES,10331.93,8558,489,301
22174,PHOTO CUBE,10295.13,5074,559,179
84997B,CHILDRENS CUTLERY RETROSPOT RED ,10294.36,2628,263,158
22740,POLKADOT PEN,10293.71,12049,275,142
48194,DOOR MAT HEARTS,10275.97,1706,319,188
22418,10 COLOUR SPACEBOY PEN,10220.529999999999,12082,595,331
20724,RED SPOTTY CHARLOTTE BAG,10151.34,11441,798,282
22089,PAPER BUNTING VINTAGE PAISLEY,10129.45,3469,555,290
84997C,CHILDRENS CUTLERY POLKADOT BLUE,10127.86,2576,235,151
22120,WELCOME  WOODEN BLOCK LETTERS,10126.59,999,374,198
22748,POPPY'S PLAYHOUSE KITCHEN,10125.7,4125,746,410
22966,GINGERBREAD MAN COOKIE CUTTER,10125.01,8214,734,422
22380,TOY TIDY SPACEBOY  ,10123.16,4921,698,300
21035,SET/2 RED RETROSPOT TEA TOWELS ,10119.46,3130,506,192
22725,ALARM CLOCK BAKELIKE CHOCOLATE,10111.17,2461,564,219
22970,LONDON BUS COFFEE MUG,10107.0,4318,320,180
21033,JUMBO BAG CHARLIE AND LOLA TOYS,10100.82,4579,575,163
21892,TRADITIONAL WOODEN CATCH CUP GAME ,10083.78,7772,829,450
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,10079.58,7435,515,201
22950,36 DOILIES VINTAGE CHRISTMAS,10051.769999999999,7239,346,251
23170,REGENCY TEA PLATE ROSES ,10050.949999999999,6139,457,225
22381,TOY TIDY PINK POLKADOT,10033.56,4685,596,178
21558,SKULL LUNCH BOX WITH CUTLERY ,9991.59,3900,711,253
23582,VINTAGE DOILY JUMBO BAG RED ,9983.73,4681,262,186
21756,BATH BUILDING BLOCK WORD,9908.95,1606,584,327
23171,REGENCY TEA PLATE GREEN ,9905.74,6150,386,195
23076,ICE CREAM SUNDAE LIP GLOSS,9900.76,8048,279,202
22131,FOOD CONTAINER SET 3 LOVE HEART ,9885.789999999999,5227,696,277
22327,ROUND SNACK BOXES SET OF 4 SKULLS,9879.050000000001,3052,661,256
22904,CALENDAR PAPER CUT DESIGN,9869.150000000001,3145,466,269
84792,ENCHANTED BIRD COATHANGER 5 HOOK,9849.060000000001,2228,527,248
84880,WHITE WIRE EGG HOLDER,9816.09,1716,380,185
48184,DOOR MAT ENGLISH ROSE ,9793.86,1479,327,184
21488,RED WHITE SCARF  HOT WATER BOTTLE,9784.58,2384,359,216
79323P,PINK CHERRY LIGHTS,9766.58,1588,351,149
22745,POPPY'S PLAYHOUSE BEDROOM ,9737.34,3963,706,377
22300,COFFEE MUG DOG + BALL DESIGN,9730.75,4054,547,255
22549,PICTURE DOMINOES,9716.96,6520,712,403
22429,ENAMEL MEASURING JUG CREAM,9665.539999999999,2246,649,364
85232B,SET/3 RUSSIAN DOLL STACKING TINS,9662.04,1926,390,156
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,9639.58,5354,753,339
23240,SET OF 4 KNICK KNACK TINS DOILY ,9614.83,2325,363,230
47570B,TEA TIME TABLE CLOTH,9600.970000000001,971,225,129
79000,MOROCCAN TEA GLASS,9588.01,11735,450,196
85099B,RED RETROSPOT JUMBO BAG ,9533.289999999999,5401,216,158
21781,MA CAMPAGNE CUTLERY BOX,9525.119999999999,611,382,150
22381,TOY TIDY PINK RETROSPOT  ,9523.23,4550,514,241
82552,WASHROOM METAL SIGN,9518.41,6948,797,346
35961,FOLKART ZINC HEART CHRISTMAS DEC,9513.929999999998,11429,638,262
16014,SMALL CHINESE STYLE SCISSOR,9513.1,29355,93,46
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,9505.720000000001,2603,283,174
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,9459.890000000001,2919,727,326
82001S,VINYL RECORD FRAME SILVER,9423.11,2628,209,83
85014A,BLACK/BLUE POLKADOT UMBRELLA,9397.91,1650,383,239
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,9376.04,2487,576,278
22840,ROUND CAKE TIN VINTAGE RED,9373.050000000001,1235,413,275
21716,BOYS VINTAGE TIN SEASIDE BUCKET,9371.57,3699,498,241
23175,REGENCY MILK JUG PINK ,9361.65,3080,340,206
21385,IVORY HANGING DECORATION  HEART,9353.84,10826,693,320
22978,PANTRY ROLLING PIN,9292.369999999999,2389,250,153
84692,BOX OF 24 COCKTAIL PARASOLS,9249.74,18903,1137,348
21539,RED RETROSPOT BUTTER DISH,9185.51,1814,572,236
22992,REVOLVER WOODEN RULER ,9180.59,4517,356,217
22219,LOVEBIRD HANGING DECORATION WHITE ,9176.59,9648,1155,384
20747,PICCADILLY TEA SET,9169.52,679,111,50
22357,KINGS CHOICE BISCUIT TIN,9154.41,2041,485,259
21745,GAOLERS KEYS DECORATIVE GARDEN ,9130.24,2680,489,236
22741,FUNKY DIVA PEN,9129.679999999998,10601,295,132
22121,NOEL WOODEN BLOCK LETTERS ,9120.01,1474,442,304
22767,TRIPLE PHOTO FRAME CORNICE ,9080.23,964,315,199
21933,PINK VINTAGE PAISLEY PICNIC BAG,9029.58,4095,632,294
23080,RED METAL BOX TOP SECRET,9026.87,1063,264,148
84030E,ENGLISH ROSE HOT WATER BOTTLE,8986.9,2109,489,255
22195,LARGE HEART MEASURING SPOONS,8977.289999999999,5024,811,322
23319,BOX OF 6 MINI 50'S CRACKERS,8974.560000000001,3604,409,300
21777,RECIPE BOX WITH METAL HEART,8956.26,1111,376,169
21985,PACK OF 12 HEARTS DESIGN TISSUES ,8940.789999999999,25415,922,493
22989,SET 2 PANTRY DESIGN TEA TOWELS,8921.27,2787,376,241
21658,GLASS  BEURRE DISH,8920.45,2135,572,166
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8917.49,3520,489,255
22141,CHRISTMAS CRAFT TREE TOP ANGEL,8861.61,3647,576,313
22371,AIRLINE BAG VINTAGE TOKYO 78,8859.92,1822,703,286
23439,HAND WARMER RED LOVE HEART,8855.51,3986,397,268
22942,CHRISTMAS LIGHTS 10 SANTAS ,8853.560000000001,1144,259,177
23318,BOX OF 6 MINI VINTAGE CRACKERS,8793.7,3641,383,270
20718,RED SPOTTY SHOPPER BAG,8746.84,7045,520,238
23322,LARGE WHITE HEART OF WICKER,8708.36,3006,572,350
84839,SWEETHEART KEY CABINET,8668.45,1511,403,219
20718,RED RETROSPOT SHOPPER BAG,8638.77,6250,702,281
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,8630.79,2841,412,232
21735,TWO DOOR CURIO CABINET,8577.25,629,299,139
22839,3 TIER CAKE TIN GREEN AND CREAM,8572.369999999999,551,267,138
22212,FOUR HOOK  WHITE LOVEBIRDS,8558.300000000001,3984,843,324
22110,BIRD HOUSE HOT WATER BOTTLE,8553.56,2605,514,217
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,8517.67,5262,370,187
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,8512.0,3196,667,228
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,8497.78,2318,267,169
23078,ICE CREAM PEN LIP GLOSS ,8493.34,6783,259,159
23493,VINTAGE DOILY TRAVEL SEWING KIT,8486.58,3958,418,282
23082,SET 6 PAPER TABLE LANTERN HEARTS ,8455.6,2300,303,205
21932,SCANDINAVIAN PAISLEY PICNIC BAG,8440.31,3837,653,315
22751,FELTCRAFT PRINCESS OLIVIA DOLL,8423.47,2258,468,269
85049E,SCANDINAVIAN REDS RIBBONS,8418.47,6288,834,434
48188,DOOR MAT WELCOME PUPPIES,8416.2,1457,272,147
22283,6 EGG HOUSE PAINTED WOOD,8389.99,1014,389,197
21135,VICTORIAN  METAL POSTCARD SPRING,8384.44,5657,411,251
23321,SMALL WHITE HEART OF WICKER,8374.189999999999,4677,633,378
22078,RIBBON REEL LACE DESIGN ,8370.14,3946,483,246
22079,RIBBON REEL HEARTS DESIGN ,8357.19,4967,689,397
22329,ROUND CONTAINER SET OF 5 RETROSPOT,8323.199999999999,5094,611,259
21411,GINGHAM HEART  DOORSTOP RED,8318.94,2082,627,358
22215,CAKE STAND WHITE TWO TIER LACE,8299.93,1023,389,247
20974,12 PENCILS SMALL TUBE SKULL,8288.74,12655,829,370
22628,PICNIC BOXES SET OF 3 RETROSPOT ,8234.15,1717,364,172
21523,DOOR MAT FANCY FONT HOME SWEET HOME,8231.31,1193,249,123
22358,KINGS CHOICE TEA CADDY ,8223.26,2590,618,295
21533,RETRO SPOT LARGE MILK JUG,8207.33,1656,537,266
23256,CHILDRENS CUTLERY SPACEBOY ,8179.67,1989,368,226
21934,SKULL SHOULDER BAG,8174.57,4536,727,164
21874,GIN AND TONIC MUG,8172.71,6303,629,211
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,8128.13,2240,243,160
22055,MINI CAKE STAND  HANGING STRAWBERY,8096.24,4879,743,254
82551,LAUNDRY 15C METAL SIGN,8073.44,5635,755,306
85049A,TRADITIONAL CHRISTMAS RIBBONS,8051.03,6100,673,387
21533,RETROSPOT LARGE MILK JUG,8032.540000000001,1621,452,256
20750,RED/WHITE DOT MINI CASES,8029.32,1128,258,172
20829,GLITTER HANGING BUTTERFLY STRING,8023.06,3726,495,207
22689,DOORMAT MERRY CHRISTMAS RED ,8012.72,1043,267,182
85067,CREAM SWEETHEART WALL CABINET,7999.54,485,186,112
21035,SET/2 RED SPOTTY TEA TOWELS ,7954.67,2657,428,192
22592,CARDHOLDER HOLLY WREATH METAL,7949.34,1978,306,207
21115,ROSE CARAVAN DOORSTOP,7949.09,1246,432,266
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,7922.79,1837,361,166
21787,RAIN PONCHO RETROSPOT,7913.11,9880,311,150
21121,SET/10 RED SPOTTY PARTY CANDLES,7898.27,6487,393,250
21116,OWL DOORSTOP,7895.06,1381,549,164
21122,SET/10 PINK POLKADOT PARTY CANDLES,7871.37,6470,424,261
22466,FAIRY TALE COTTAGE NIGHTLIGHT,7834.94,4314,284,147
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,7832.83,941,317,169
22738,RIBBON REEL SNOWY VILLAGE,7805.57,4307,501,274
21875,KINGS CHOICE MUG,7800.55,6747,424,219
20685,DOORMAT RED SPOT,7765.42,1087,206,159
21976,PACK OF 60 MUSHROOM CAKE CASES,7762.12,14515,954,404
21531,RED RETROSPOT SUGAR JAM BOWL,7722.28,3130,601,268
23238,SET OF 4 KNICK KNACK TINS LONDON ,7706.01,1833,282,150
21110,LARGE CAKE TOWEL PINK SPOTS,7690.47,1634,332,173
21154,RED RETROSPOT OVEN GLOVE ,7688.33,5066,569,221
22504,CABIN BAG VINTAGE RETROSPOT,7662.78,354,123,55
23007, SPACEBOY BABY GIFT SET,7640.049999999999,492,187,110
21769,VINTAGE POST OFFICE CABINET,7635.07,119,52,43
20717,STRAWBERRY SHOPPER BAG,7630.23,6171,762,284
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,7618.29,4501,538,235
84568,GIRLS ALPHABET IRON ON PATCHES ,7607.0199999999995,36201,314,51
22333,RETROSPOT PARTY BAG + STICKER SET,7606.7699999999995,4797,424,210
23204,CHARLOTTE BAG APPLES DESIGN,7603.599999999999,7790,591,199
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",7584.4800000000005,967,278,82
22528,GARDENERS KNEELING PAD,7567.16,5779,559,284
22809,SET OF 6 T-LIGHTS SANTA,7532.72,2520,384,259
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,7530.35,3207,609,291
20685,RED SPOTTY COIR DOORMAT,7509.34,1166,209,132
21870,I CAN ONLY PLEASE ONE PERSON MUG,7506.24,5986,648,244
22784,LANTERN CREAM GAZEBO ,7478.14,1499,399,234
85064,CREAM SWEETHEART LETTER RACK,7472.86,1592,283,172
22669,RED BABY BUNTING ,7471.69,2331,440,263
22224,WHITE LOVEBIRD LANTERN,7463.040000000001,2351,407,234
22796,PHOTO FRAME 3 CLASSIC HANGING,7456.599999999999,747,341,201
22349,DOG BOWL CHASING BALL DESIGN,7447.37,1797,238,145
22489,PACK OF 12 TRADITIONAL CRAYONS,7419.79,17578,794,417
21527,RETRO SPOT TRADITIONAL TEAPOT ,7392.33,939,306,156
21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",7380.04,1495,309,128
21737,SET 3 WICKER LOG BASKETS,7362.66,398,164,118
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,7340.61,749,286,149
22550,HOLIDAY FUN LUDO,7339.64,1973,436,275
20676,RED RETROSPOT BOWL,7339.38,5750,550,227
82580,BATHROOM METAL SIGN,7329.030000000001,12954,1345,443
51008,AFGHAN SLIPPER SOCK PAIR,7324.75,2255,85,44
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,7301.650000000001,3694,404,175
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,7292.43,1858,223,136
22282,12 EGG HOUSE PAINTED WOOD,7279.19,559,218,92
21876,POTTERING MUG,7238.849999999999,5578,638,239
21114,LAVENDER SCENTED FABRIC HEART,7231.14,5606,499,359
22813,PACK 3 BOXES BIRD PANNETONE ,7210.04,3740,343,216
22798,ANTIQUE GLASS DRESSING TABLE POT,7182.6900000000005,2315,378,173
21361,LOVE LARGE WOOD LETTERS ,7159.54,540,299,183
22945,CHRISTMAS METAL TAGS ASSORTED ,7154.919999999999,7371,344,244
23240,SET OF 4 KNICK KNACK TINS DOILEY ,7153.740000000001,1796,189,142
22588,CARD HOLDER GINGHAM HEART,7148.07,2552,484,318
85065,CREAM SWEETHEART TRAYS,7146.64,584,266,163
21981,PACK OF 12 WOODLAND TISSUES ,7119.7699999999995,26173,555,282
22907,PACK OF 20 NAPKINS PANTRY DESIGN,7111.95,8442,836,445
21463,MIRRORED DISCO BALL ,7087.46,1276,328,171
48173C,DOOR MAT BLACK FLOCK ,7085.23,1232,182,109
48116,DOOR MAT MULTICOLOUR STRIPE,7078.28,1102,239,114
22465,HANGING METAL STAR LANTERN,7066.589999999999,4377,481,270
22626,BLACK KITCHEN SCALES,7056.9800000000005,830,350,200
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,7040.879999999999,13886,833,516
21625,VINTAGE UNION JACK APRON,7037.62,984,334,186
23083,SET 6 PAPER TABLE LANTERN STARS ,7036.7300000000005,1869,249,162
23320,GIANT 50'S CHRISTMAS CRACKER,7016.0,2648,335,260
22360,GLASS JAR ENGLISH CONFECTIONERY,7011.05,2322,467,208
21984,PACK OF 12 PINK PAISLEY TISSUES ,6982.67,25207,437,257
21497,FANCY FONTS BIRTHDAY WRAP,6978.0,17500,485,330
23293,SET OF 12 FAIRY CAKE BAKING CASES,6962.98,8439,557,323
22498,WOODEN REGATTA BUNTING,6933.740000000001,1147,382,211
21700,BIG DOUGHNUT FRIDGE MAGNETS,6925.66,6214,531,188
22656,VINTAGE BLUE KITCHEN CABINET,6921.5,32,49,33
22563,HAPPY STENCIL CRAFT,6920.1,5939,535,293
22029,SPACEBOY BIRTHDAY CARD,6906.44,16719,1036,405
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6899.900000000001,1905,241,155
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,6896.999999999999,4493,221,112
22567,20 DOLLY PEGS RETROSPOT,6894.38,5512,516,287
21122,SET/10 PINK SPOTTY PARTY CANDLES,6882.16,5666,387,262
21903,MAN FLU METAL SIGN,6875.77,3420,411,231
37450,CERAMIC CAKE BOWL + HANGING CAKES,6829.9400000000005,2372,418,139
21563,RED HEART SHAPE LOVE BUCKET ,6823.660000000001,2767,371,180
23215,JINGLE BELL HEART ANTIQUE SILVER,6823.6,3444,211,162
22644,CERAMIC CHERRY CAKE MONEY BANK,6815.429999999999,4751,630,305
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,6814.47,1715,189,115
22377,BOTTLE BAG RETROSPOT ,6803.3099999999995,3558,440,200
22378,WALL TIDY RETROSPOT ,6795.01,3734,552,167
22938,CUPCAKE LACE PAPER SET 6,6774.249999999999,3627,277,237
20973,12 PENCIL SMALL TUBE WOODLAND,6769.400000000001,9856,662,311
23297,SET 40 HEART SHAPE PETIT FOUR CASES,6749.33,4277,165,123
23541,WALL ART CLASSIC PUDDINGS ,6746.21,862,151,96
22431,WATERING CAN BLUE ELEPHANT,6736.419999999999,3357,632,269
37448,CERAMIC CAKE DESIGN SPOTTED MUG,6729.349999999999,4483,554,198
21768,WALL MOUNTED VINTAGE ORGANISER,6728.389999999999,495,165,95
21992,VINTAGE PAISLEY STATIONERY SET,6727.1,3314,657,242
22311,OFFICE MUG WARMER BLACK+SILVER ,6722.06,2106,304,120
22781,GUMBALL MAGAZINE RACK,6693.83,816,322,160
48129,DOOR MAT TOPIARY,6681.38,1043,207,114
22746,POPPY'S PLAYHOUSE LIVINGROOM ,6674.05,2898,566,319
23254,CHILDRENS CUTLERY DOLLY GIRL ,6670.71,1647,299,197
37500,TEA TIME TEAPOT IN GIFT BOX,6667.49,868,272,147
22354,RETROSPOT PADDED SEAT CUSHION,6664.74,1734,228,125
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,6664.45,1918,90,73
23480,MINI LIGHTS WOODLAND MUSHROOMS,6651.04,1779,217,143
22187,GREEN CHRISTMAS TREE CARD HOLDER,6629.25,2055,378,232
21107,CREAM SLICE FLANNEL PINK SPOT ,6624.77,2302,313,167
85068,CREAM SWEETHEART SHELF + HOOKS,6617.4400000000005,956,201,130
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,6607.11,8183,637,246
22432,WATERING CAN PINK BUNNY,6601.719999999999,3471,519,261
23008,DOLLY GIRL BABY GIFT SET,6600.959999999999,426,137,99
22430,ENAMEL WATERING CAN CREAM,6589.43,1369,371,230
85174,S/4 CACTI CANDLES,6585.81,1318,367,126
22221,CAKE STAND LOVEBIRD 2 TIER PINK,6582.929999999999,893,165,110
23247,BISCUIT TIN 50'S CHRISTMAS,6562.71,2148,314,231
22810,SET OF 6 T-LIGHTS SNOWMEN,6559.530000000001,2135,331,213
22575,METAL MERRY CHRISTMAS WREATH,6539.21,3019,337,207
22526,WHEELBARROW FOR CHILDREN ,6536.67,534,217,153
22779,WOODEN OWLS LIGHT GARLAND ,6520.85,1709,200,112
23229,VINTAGE DONKEY TAIL GAME ,6509.28,1804,257,183
16156S,WRAP PINK FAIRY CAKES ,6497.3,16515,422,271
21201,TROPICAL  HONEYCOMB PAPER GARLAND ,6484.01,2728,237,109
47502,POLKADOT CUTLERY 24 PCS IN TRAY,6467.8,603,86,41
22493,PAINT YOUR OWN CANVAS SET,6465.419999999999,3972,405,233
20975,12 PENCILS SMALL TUBE RED RETROSPOT,6461.88,9704,540,317
23311,VINTAGE CHRISTMAS STOCKING ,6449.95,2375,348,246
35004B,SET OF 3 BLACK FLYING DUCKS,6445.0,1381,299,66
23553,LANDMARK FRAME CAMDEN TOWN ,6444.65,568,68,50
21494,ROTATING LEAVES T-LIGHT HOLDER,6444.0,3829,503,147
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,6437.08,6302,446,309
23134,LARGE ZINC HEART WALL ORGANISER,6431.110000000001,1065,38,29
22142,CHRISTMAS CRAFT WHITE FAIRY ,6419.29,4294,509,338
22991,GIRAFFE WOODEN RULER,6418.99,3173,280,185
23103,JINGLE BELL HEART DECORATION,6412.959999999999,3792,359,224
23571,TRADITIONAL NAUGHTS & CROSSES,6406.91,2841,257,195
22414,DOORMAT NEIGHBOURHOOD WITCH ,6403.5,1094,175,74
15060B,FAIRY CAKE DESIGN UMBRELLA,6402.76,1404,456,175
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,6399.74,694,297,195
22845,VINTAGE CREAM CAT FOOD CONTAINER,6394.86,942,396,185
21989,PACK OF 20 SKULL PAPER NAPKINS,6381.259999999999,7928,657,265
22148,EASTER CRAFT 4 CHICKS ,6378.89,3185,305,209
85175,CACTI T-LIGHT CANDLES,6357.44,14937,454,200
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6349.009999999999,3877,347,172
47591D,PINK FAIRY CAKE CHILD'S APRON,6339.17,3438,389,232
21242,RED RETROSPOT PLATE ,6333.69,3699,373,180
22900,SET 2 TEA TOWELS I LOVE LONDON ,6329.18,1916,272,112
23307,SET OF 60 PANTRY DESIGN CAKE CASES ,6323.490000000001,11961,634,366
47599B,BLUE PARTY BAGS ,6318.58,3286,290,170
79067,CORONA MEXICAN TRAY,6317.5,1598,405,160
22783,SET 3 WICKER OVAL BASKETS W LIDS,6316.3,482,45,38
11001,ASSTD DESIGN RACING CAR PEN,6315.26,4018,262,119
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,6311.42,7378,723,327
21746,SMALL RED RETROSPOT WINDMILL,6309.4,5079,420,203
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6309.26,2287,366,143
22979,PANTRY WASHING UP BRUSH,6274.2699999999995,3999,386,225
22460,EMBOSSED GLASS TEALIGHT HOLDER,6251.75,4745,385,206
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,6245.549999999999,13097,769,482
84884A,ANT WHITE WIRE HEART SPIRAL,6244.33,1707,313,195
47559B,TEA TIME OVEN GLOVE,6244.19,5062,707,304
22072,RED RETROSPOT TEA CUP AND SAUCER ,6240.92,1673,392,167
22065,CHRISTMAS PUDDING TRINKET POT ,6219.07,8608,473,249
22185,SLATE TILE NATURAL HANGING,6218.119999999999,3892,466,299
85047,WHITE BEADED GARLAND STRING 20LIGHT,6213.629999999999,977,279,151
20754,RETRO RED SPOTTY WASHING UP GLOVES,6193.1900000000005,3107,425,213
22364,GLASS JAR DIGESTIVE BISCUITS,6191.71,1951,375,164
23172,REGENCY TEA PLATE PINK,6190.11,3759,314,160
21078,SET/20 STRAWBERRY PAPER NAPKINS ,6179.549999999999,7209,742,342
21124,SET/10 BLUE POLKADOT PARTY CANDLES,6144.59,5079,311,227
22582,PACK OF 6 SWEETIE GIFT BOXES,6141.17,2444,299,225
22222,CAKE PLATE LOVEBIRD WHITE,6136.09,1484,406,203
22906,12 MESSAGE CARDS WITH ENVELOPES,6126.179999999999,3309,447,274
84832,ZINC WILLIE WINKIE  CANDLE STICK,6124.5,6793,635,281
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,6121.79,693,207,130
21714,CITRONELLA CANDLE GARDEN POT,6112.29,4213,533,230
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6109.289999999999,3513,347,224
22196,SMALL HEART MEASURING SPOONS,6094.95,6529,990,303
22898,CHILDRENS APRON APPLES DESIGN,6077.8,2876,446,249
22780,LIGHT GARLAND BUTTERFILES PINK,6061.34,1598,187,110
10002,INFLATABLE POLITICAL GLOBE ,6058.71,7448,369,164
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,6035.94,3191,557,296
22435,SET OF 9 HEART SHAPED BALLOONS,6030.47,4776,541,303
20751,FUNKY WASHING UP GLOVES ASSORTED,6016.960000000001,2836,474,265
21918,SET 12 KIDS COLOUR  CHALK STICKS,5995.08,14555,797,369
23534,WALL ART STOP FOR TEA ,5994.55,862,220,132
21980,PACK OF 12 RED SPOTTY TISSUES ,5974.849999999999,22697,272,186
